,event_date,user_id,id,latitude,longitude,city,state,district
144,2021-07-01,47406,,,,,,
145,2021-07-01,47792,,,,,,
146,2021-07-01,47917,,,,,,
147,2021-07-01,48109,,,,,,
148,2021-07-01,48196,,,,,,
149,2021-07-01,48253,,,,,,
150,2021-07-01,49520,,,,,,
151,2021-07-01,49568,,,,,,
152,2021-07-01,49717,,,,,,
153,2021-07-01,49978,,,,,,
154,2021-07-01,50505,,,,,,
155,2021-07-01,50789,,,,,,
156,2021-07-01,50944,,,,,,
157,2021-07-01,51029,,,,,,
158,2021-07-01,51310,,,,,,
159,2021-07-01,51522,,,,,,
160,2021-07-01,51574,,,,,,
161,2021-07-01,51912,,,,,,
162,2021-07-01,51953,,,,,,
163,2021-07-01,52162,,,,,,
164,2021-07-01,53127,,,,,,
165,2021-07-01,53159,,,,,,
166,2021-07-01,53319,,,,,,
167,2021-07-01,53321,,,,,,
168,2021-07-01,53471,,,,,,
169,2021-07-01,53529,,,,,,
170,2021-07-01,53664,,,,,,
171,2021-07-01,53743,,,,,,
172,2021-07-01,54206,,,,,,
173,2021-07-01,54377,,,,,,
174,2021-07-01,54471,,,,,,
175,2021-07-01,54798,,,,,,
176,2021-07-01,54881,,,,,,
177,2021-07-01,55089,,,,,,
178,2021-07-01,55111,,,,,,
179,2021-07-01,55385,,,,,,
180,2021-07-01,55428,,,,,,
181,2021-07-01,55667,,,,,,
182,2021-07-01,55785,,,,,,
183,2021-07-01,55966,,,,,,
184,2021-07-01,55988,,,,,,
185,2021-07-01,56277,,,,,,
186,2021-07-01,56523,,,,,,
187,2021-07-01,56538,,,,,,
188,2021-07-01,56622,,,,,,
189,2021-07-01,56996,,,,,,
190,2021-07-01,57192,,,,,,
191,2021-07-01,57196,,,,,,
192,2021-07-01,57220,,,,,,
193,2021-07-01,57405,,,,,,
194,2021-07-01,57493,,,,,,
195,2021-07-01,57586,,,,,,
196,2021-07-01,57589,,,,,,
197,2021-07-01,57741,,,,,,
198,2021-07-01,57879,,,,,,
199,2021-07-01,58263,,,,,,
200,2021-07-01,58383,,,,,,
201,2021-07-01,58461,,,,,,
202,2021-07-01,58566,,,,,,
203,2021-07-01,58608,,,,,,
204,2021-07-01,58731,,,,,,
205,2021-07-01,58787,,,,,,
206,2021-07-01,59093,,,,,,
207,2021-07-01,59260,,,,,,
208,2021-07-01,59774,,,,,,
209,2021-07-01,60054,,,,,,
210,2021-07-01,60351,,,,,,
211,2021-07-01,60542,,,,,,
212,2021-07-01,60837,,,,,,
213,2021-07-01,61643,,,,,,
214,2021-07-01,61986,,,,,,
215,2021-07-01,62063,,,,,,
216,2021-07-01,62827,,,,,,
217,2021-07-01,62864,,,,,,
218,2021-07-01,62865,,,,,,
219,2021-07-01,63005,,,,,,
220,2021-07-01,64551,,,,,,
221,2021-07-01,64582,,,,,,
222,2021-07-01,64702,,,,,,
223,2021-07-01,64927,,,,,,
224,2021-07-01,64963,,,,,,
225,2021-07-01,65238,,,,,,
226,2021-07-01,65407,,,,,,
227,2021-07-01,65543,,,,,,
228,2021-07-01,65632,,,,,,
229,2021-07-01,66553,,,,,,
230,2021-07-01,66622,,,,,,
231,2021-07-01,66917,,,,,,
232,2021-07-01,67419,,,,,,
233,2021-07-01,67484,,,,,,
234,2021-07-01,67558,,,,,,
235,2021-07-01,67573,,,,,,
236,2021-07-01,67957,,,,,,
237,2021-07-01,68337,,,,,,
238,2021-07-01,68357,,,,,,
239,2021-07-01,68593,,,,,,
240,2021-07-01,68666,,,,,,
241,2021-07-01,68675,,,,,,
242,2021-07-01,68992,,,,,,
243,2021-07-01,69033,,,,,,
244,2021-07-01,69047,,,,,,
245,2021-07-01,69105,,,,,,
246,2021-07-01,69213,,,,,,
247,2021-07-01,69381,,,,,,
248,2021-07-01,69604,,,,,,
249,2021-07-01,69703,,,,,,
250,2021-07-01,69717,,,,,,
251,2021-07-01,69979,,,,,,
252,2021-07-01,70136,,,,,,
253,2021-07-01,70370,,,,,,
254,2021-07-01,70723,,,,,,
255,2021-07-01,70986,,,,,,
256,2021-07-01,71156,,,,,,
257,2021-07-01,71175,,,,,,
258,2021-07-01,71225,,,,,,
259,2021-07-01,71380,,,,,,
260,2021-07-01,71412,,,,,,
261,2021-07-01,71523,,,,,,
262,2021-07-01,72006,,,,,,
263,2021-07-01,72246,,,,,,
264,2021-07-01,72454,,,,,,
265,2021-07-01,72793,,,,,,
266,2021-07-01,72818,,,,,,
267,2021-07-01,73146,,,,,,
268,2021-07-01,73370,,,,,,
269,2021-07-01,73662,,,,,,
270,2021-07-01,73917,,,,,,
271,2021-07-01,74190,,,,,,
272,2021-07-01,74332,,,,,,
273,2021-07-01,74413,,,,,,
274,2021-07-01,74427,,,,,,
275,2021-07-01,74623,,,,,,
276,2021-07-01,74736,,,,,,
277,2021-07-01,75347,,,,,,
278,2021-07-01,75523,,,,,,
279,2021-07-01,75571,,,,,,
280,2021-07-01,75575,,,,,,
281,2021-07-01,75616,,,,,,
282,2021-07-01,75648,,,,,,
283,2021-07-01,76075,,,,,,
284,2021-07-01,76077,,,,,,
285,2021-07-01,76341,,,,,,
286,2021-07-01,76515,,,,,,
287,2021-07-01,76620,,,,,,
288,2021-07-01,76640,,,,,,
289,2021-07-01,76771,,,,,,
290,2021-07-01,77625,,,,,,
291,2021-07-01,77818,,,,,,
292,2021-07-01,78045,,,,,,
293,2021-07-01,78055,,,,,,
294,2021-07-01,78142,,,,,,
295,2021-07-01,78437,,,,,,
296,2021-07-01,78582,,,,,,
297,2021-07-01,78826,,,,,,
298,2021-07-01,79130,,,,,,
299,2021-07-01,79297,,,,,,
300,2021-07-01,79314,,,,,,
301,2021-07-01,79421,,,,,,
302,2021-07-01,79501,,,,,,
303,2021-07-01,80130,,,,,,
304,2021-07-01,80154,,,,,,
305,2021-07-01,80423,,,,,,
306,2021-07-01,80548,,,,,,
307,2021-07-01,80619,,,,,,
308,2021-07-01,80735,,,,,,
309,2021-07-01,80768,,,,,,
310,2021-07-01,80805,,,,,,
311,2021-07-01,80973,,,,,,
312,2021-07-01,81170,,,,,,
313,2021-07-01,81222,,,,,,
314,2021-07-01,81277,,,,,,
315,2021-07-01,81291,,,,,,
316,2021-07-01,81317,,,,,,
317,2021-07-01,81365,,,,,,
318,2021-07-01,81602,,,,,,
319,2021-07-01,81606,,,,,,
320,2021-07-01,81753,,,,,,
321,2021-07-01,82092,,,,,,
322,2021-07-01,82124,,,,,,
323,2021-07-01,82132,,,,,,
324,2021-07-01,82167,,,,,,
325,2021-07-01,82193,,,,,,
326,2021-07-01,82256,,,,,,
327,2021-07-01,82688,,,,,,
328,2021-07-01,82815,,,,,,
329,2021-07-01,82878,,,,,,
330,2021-07-01,82888,,,,,,
331,2021-07-01,82898,,,,,,
332,2021-07-01,82974,,,,,,
333,2021-07-01,83193,,,,,,
334,2021-07-01,83272,,,,,,
335,2021-07-01,83413,,,,,,
336,2021-07-01,83539,,,,,,
337,2021-07-01,83577,,,,,,
338,2021-07-01,83603,,,,,,
339,2021-07-01,83669,,,,,,
340,2021-07-01,83676,,,,,,
341,2021-07-01,83822,,,,,,
342,2021-07-01,83898,,,,,,
343,2021-07-01,83958,,,,,,
344,2021-07-01,84016,,,,,,
345,2021-07-01,84054,,,,,,
346,2021-07-01,84248,,,,,,
347,2021-07-01,84604,,,,,,
348,2021-07-01,84671,,,,,,
349,2021-07-01,84787,,,,,,
350,2021-07-01,84794,,,,,,
351,2021-07-01,84928,,,,,,
352,2021-07-01,84946,,,,,,
353,2021-07-01,85175,,,,,,
354,2021-07-01,85264,,,,,,
355,2021-07-01,85315,,,,,,
356,2021-07-01,85416,,,,,,
357,2021-07-01,85544,,,,,,
358,2021-07-01,85698,,,,,,
359,2021-07-01,86005,,,,,,
360,2021-07-01,86053,,,,,,
361,2021-07-01,86240,,,,,,
362,2021-07-01,86241,,,,,,
363,2021-07-01,86459,,,,,,
364,2021-07-01,86698,,,,,,
365,2021-07-01,86786,,,,,,
366,2021-07-01,86905,,,,,,
367,2021-07-01,86947,,,,,,
368,2021-07-01,87108,,,,,,
369,2021-07-01,87331,,,,,,
370,2021-07-01,87528,,,,,,
371,2021-07-01,87537,,,,,,
372,2021-07-01,87707,,,,,,
373,2021-07-01,87939,,,,,,
374,2021-07-01,87997,,,,,,
375,2021-07-01,88129,,,,,,
376,2021-07-01,88145,,,,,,
377,2021-07-01,88239,,,,,,
378,2021-07-01,88442,,,,,,
379,2021-07-01,88532,,,,,,
380,2021-07-01,88581,,,,,,
381,2021-07-01,88798,,,,,,
382,2021-07-01,88823,,,,,,
383,2021-07-01,88874,,,,,,
384,2021-07-01,88995,,,,,,
385,2021-07-01,89019,,,,,,
386,2021-07-01,89033,,,,,,
387,2021-07-01,89099,,,,,,
388,2021-07-01,89433,,,,,,
389,2021-07-01,89456,,,,,,
390,2021-07-01,89760,,,,,,
391,2021-07-01,89773,,,,,,
392,2021-07-01,89954,,,,,,
393,2021-07-01,90015,,,,,,
394,2021-07-01,90122,,,,,,
395,2021-07-01,90398,,,,,,
396,2021-07-01,90513,,,,,,
397,2021-07-01,90617,,,,,,
398,2021-07-01,90765,,,,,,
399,2021-07-01,90883,,,,,,
400,2021-07-01,90910,,,,,,
401,2021-07-01,90930,,,,,,
402,2021-07-01,90935,,,,,,
403,2021-07-01,90973,,,,,,
404,2021-07-01,90991,,,,,,
405,2021-07-01,91111,,,,,,
406,2021-07-01,91149,,,,,,
407,2021-07-01,91184,,,,,,
408,2021-07-01,91332,,,,,,
409,2021-07-01,91864,,,,,,
410,2021-07-01,91919,,,,,,
411,2021-07-01,92112,,,,,,
412,2021-07-01,92136,,,,,,
413,2021-07-01,92191,,,,,,
414,2021-07-01,92313,,,,,,
415,2021-07-01,92316,,,,,,
416,2021-07-01,92384,,,,,,
417,2021-07-01,92404,,,,,,
418,2021-07-01,92840,,,,,,
419,2021-07-01,92883,,,,,,
420,2021-07-01,93008,,,,,,
421,2021-07-01,93027,,,,,,
422,2021-07-01,93183,,,,,,
423,2021-07-01,93202,,,,,,
424,2021-07-01,93235,,,,,,
425,2021-07-01,93355,,,,,,
426,2021-07-01,93454,,,,,,
427,2021-07-01,93472,,,,,,
428,2021-07-01,93517,,,,,,
429,2021-07-01,93603,,,,,,
430,2021-07-01,93606,,,,,,
431,2021-07-01,93761,,,,,,
432,2021-07-01,93819,,,,,,
433,2021-07-01,93965,,,,,,
434,2021-07-01,94097,,,,,,
435,2021-07-01,94194,,,,,,
436,2021-07-01,94214,,,,,,
437,2021-07-01,94228,,,,,,
438,2021-07-01,94259,,,,,,
439,2021-07-01,94300,,,,,,
440,2021-07-01,94319,,,,,,
441,2021-07-01,94729,,,,,,
442,2021-07-01,94759,,,,,,
443,2021-07-01,94877,,,,,,
444,2021-07-01,94887,,,,,,
445,2021-07-01,95024,,,,,,
446,2021-07-01,95059,,,,,,
447,2021-07-01,95490,,,,,,
448,2021-07-01,95579,,,,,,
449,2021-07-01,95585,,,,,,
450,2021-07-01,95647,,,,,,
451,2021-07-01,95701,,,,,,
452,2021-07-01,95953,,,,,,
453,2021-07-01,95972,,,,,,
454,2021-07-01,96404,,,,,,
455,2021-07-01,96474,,,,,,
456,2021-07-01,96565,,,,,,
457,2021-07-01,96986,,,,,,
458,2021-07-01,97077,,,,,,
459,2021-07-01,97213,,,,,,
460,2021-07-01,97281,,,,,,
461,2021-07-01,97299,,,,,,
462,2021-07-01,97343,,,,,,
463,2021-07-01,97363,,,,,,
464,2021-07-01,97790,,,,,,
465,2021-07-01,97796,,,,,,
466,2021-07-01,98031,,,,,,
467,2021-07-01,98126,,,,,,
468,2021-07-01,98201,,,,,,
469,2021-07-01,98547,,,,,,
470,2021-07-01,98675,,,,,,
471,2021-07-01,98781,,,,,,
472,2021-07-01,98826,,,,,,
473,2021-07-01,98890,,,,,,
474,2021-07-01,98899,,,,,,
475,2021-07-01,98945,,,,,,
476,2021-07-01,98984,,,,,,
477,2021-07-01,99019,,,,,,
478,2021-07-01,99157,,,,,,
479,2021-07-01,99208,,,,,,
480,2021-07-01,99234,,,,,,
481,2021-07-01,99315,,,,,,
482,2021-07-01,99329,,,,,,
483,2021-07-01,99452,,,,,,
484,2021-07-01,99477,,,,,,
485,2021-07-01,99496,,,,,,
486,2021-07-01,99520,,,,,,
487,2021-07-01,99535,,,,,,
488,2021-07-01,99677,,,,,,
489,2021-07-01,99870,,,,,,
490,2021-07-01,99874,,,,,,
491,2021-07-01,99908,,,,,,
492,2021-07-01,99957,,,,,,
493,2021-07-01,99994,,,,,,
494,2021-07-01,100207,,,,,,
495,2021-07-01,100239,,,,,,
496,2021-07-01,100267,,,,,,
497,2021-07-01,100493,,,,,,
498,2021-07-01,100814,,,,,,
499,2021-07-01,100828,,,,,,
500,2021-07-01,101041,,,,,,
501,2021-07-01,101200,,,,,,
502,2021-07-01,101374,,,,,,
503,2021-07-01,101425,,,,,,
504,2021-07-01,101473,,,,,,
505,2021-07-01,101536,,,,,,
506,2021-07-01,101803,,,,,,
507,2021-07-01,101969,,,,,,
508,2021-07-01,102123,,,,,,
509,2021-07-01,102129,,,,,,
510,2021-07-01,102305,,,,,,
511,2021-07-01,102314,,,,,,
512,2021-07-01,102654,,,,,,
513,2021-07-01,102822,,,,,,
514,2021-07-01,103177,,,,,,
515,2021-07-01,103331,,,,,,
516,2021-07-01,103406,,,,,,
517,2021-07-01,103517,,,,,,
518,2021-07-01,103524,,,,,,
519,2021-07-01,103539,,,,,,
520,2021-07-01,103567,,,,,,
521,2021-07-01,103792,,,,,,
522,2021-07-01,103812,,,,,,
523,2021-07-01,103935,,,,,,
524,2021-07-01,103973,,,,,,
525,2021-07-01,104344,,,,,,
526,2021-07-01,104539,,,,,,
527,2021-07-01,104780,,,,,,
528,2021-07-01,105189,,,,,,
529,2021-07-01,105383,,,,,,
530,2021-07-01,105497,,,,,,
531,2021-07-01,105499,,,,,,
532,2021-07-01,105681,,,,,,
533,2021-07-01,105892,,,,,,
534,2021-07-01,105909,,,,,,
535,2021-07-01,105910,,,,,,
536,2021-07-01,106057,,,,,,
537,2021-07-01,106144,,,,,,
538,2021-07-01,106152,,,,,,
539,2021-07-01,106164,,,,,,
540,2021-07-01,106166,,,,,,
541,2021-07-01,106175,,,,,,
542,2021-07-01,106206,,,,,,
543,2021-07-01,106232,,,,,,
544,2021-07-01,106543,,,,,,
545,2021-07-01,106551,,,,,,
546,2021-07-01,106742,,,,,,
547,2021-07-01,106829,,,,,,
548,2021-07-01,106837,,,,,,
549,2021-07-01,107055,,,,,,
550,2021-07-01,107066,,,,,,
551,2021-07-01,107125,,,,,,
552,2021-07-01,107762,,,,,,
553,2021-07-01,107782,,,,,,
554,2021-07-01,107865,,,,,,
555,2021-07-01,108118,,,,,,
556,2021-07-01,108306,,,,,,
557,2021-07-01,108309,,,,,,
558,2021-07-01,108441,,,,,,
559,2021-07-01,108468,,,,,,
560,2021-07-01,108555,,,,,,
561,2021-07-01,108568,,,,,,
562,2021-07-01,108655,,,,,,
563,2021-07-01,109065,,,,,,
564,2021-07-01,109066,,,,,,
565,2021-07-01,109198,,,,,,
566,2021-07-01,109201,,,,,,
567,2021-07-01,109255,,,,,,
568,2021-07-01,109405,,,,,,
569,2021-07-01,109491,,,,,,
570,2021-07-01,109584,,,,,,
571,2021-07-01,109633,,,,,,
572,2021-07-01,109664,,,,,,
573,2021-07-01,109929,,,,,,
574,2021-07-01,110014,,,,,,
575,2021-07-01,110241,,,,,,
576,2021-07-01,110297,,,,,,
577,2021-07-01,110355,,,,,,
578,2021-07-01,110412,,,,,,
579,2021-07-01,110632,,,,,,
580,2021-07-01,110720,,,,,,
581,2021-07-01,111136,,,,,,
582,2021-07-01,111279,,,,,,
583,2021-07-01,111700,,,,,,
584,2021-07-01,111713,,,,,,
585,2021-07-01,111776,,,,,,
586,2021-07-01,111912,,,,,,
587,2021-07-01,112089,,,,,,
588,2021-07-01,112399,,,,,,
589,2021-07-01,112540,,,,,,
590,2021-07-01,112573,,,,,,
591,2021-07-01,112680,,,,,,
592,2021-07-01,112686,,,,,,
593,2021-07-01,112822,,,,,,
594,2021-07-01,112827,,,,,,
595,2021-07-01,112897,,,,,,
596,2021-07-01,112911,,,,,,
597,2021-07-01,112948,,,,,,
598,2021-07-01,113192,,,,,,
599,2021-07-01,113377,,,,,,
600,2021-07-01,113569,,,,,,
601,2021-07-01,113591,,,,,,
602,2021-07-01,113905,,,,,,
603,2021-07-01,113932,,,,,,
604,2021-07-01,113936,,,,,,
605,2021-07-01,114034,,,,,,
606,2021-07-01,114038,,,,,,
607,2021-07-01,114053,,,,,,
608,2021-07-01,114064,,,,,,
609,2021-07-01,114117,,,,,,
610,2021-07-01,114553,,,,,,
611,2021-07-01,114603,,,,,,
612,2021-07-01,114608,,,,,,
613,2021-07-01,114648,,,,,,
614,2021-07-01,114872,,,,,,
615,2021-07-01,115147,,,,,,
616,2021-07-01,115227,,,,,,
617,2021-07-01,115320,,,,,,
618,2021-07-01,115493,,,,,,
619,2021-07-01,115630,,,,,,
620,2021-07-01,115631,,,,,,
621,2021-07-01,115844,,,,,,
622,2021-07-01,116000,,,,,,
623,2021-07-01,116110,,,,,,
624,2021-07-01,116159,,,,,,
625,2021-07-01,116418,,,,,,
626,2021-07-01,116523,,,,,,
627,2021-07-01,116667,,,,,,
628,2021-07-01,116822,,,,,,
629,2021-07-01,117072,,,,,,
630,2021-07-01,117091,,,,,,
631,2021-07-01,117181,,,,,,
632,2021-07-01,117220,,,,,,
633,2021-07-01,117222,,,,,,
634,2021-07-01,117306,,,,,,
635,2021-07-01,117311,,,,,,
636,2021-07-01,117359,,,,,,
637,2021-07-01,117383,,,,,,
638,2021-07-01,117392,,,,,,
639,2021-07-01,117445,,,,,,
640,2021-07-01,117481,,,,,,
641,2021-07-01,117485,,,,,,
642,2021-07-01,117504,,,,,,
643,2021-07-01,117629,,,,,,
644,2021-07-01,117635,,,,,,
645,2021-07-01,117641,,,,,,
646,2021-07-01,117880,,,,,,
647,2021-07-01,117930,,,,,,
648,2021-07-01,118092,,,,,,
649,2021-07-01,118200,,,,,,
650,2021-07-01,118203,,,,,,
651,2021-07-01,118372,,,,,,
652,2021-07-01,118400,,,,,,
653,2021-07-01,118667,,,,,,
654,2021-07-01,118855,,,,,,
655,2021-07-01,118890,,,,,,
656,2021-07-01,118899,,,,,,
657,2021-07-01,118950,,,,,,
658,2021-07-01,118973,,,,,,
659,2021-07-01,118984,,,,,,
660,2021-07-01,119133,,,,,,
661,2021-07-01,119190,,,,,,
662,2021-07-01,119227,,,,,,
663,2021-07-01,119538,,,,,,
664,2021-07-01,119547,,,,,,
665,2021-07-01,119915,,,,,,
666,2021-07-01,120020,,,,,,
667,2021-07-01,120088,,,,,,
668,2021-07-01,120175,,,,,,
669,2021-07-01,120394,,,,,,
670,2021-07-01,120407,,,,,,
671,2021-07-01,120464,,,,,,
672,2021-07-01,120526,,,,,,
673,2021-07-01,120545,,,,,,
674,2021-07-01,120687,,,,,,
675,2021-07-01,120750,,,,,,
676,2021-07-01,121169,,,,,,
677,2021-07-01,121222,,,,,,
678,2021-07-01,121313,,,,,,
679,2021-07-01,121570,,,,,,
680,2021-07-01,121600,,,,,,
681,2021-07-01,121647,,,,,,
682,2021-07-01,121748,,,,,,
683,2021-07-01,121861,,,,,,
684,2021-07-01,121917,,,,,,
685,2021-07-01,121920,,,,,,
686,2021-07-01,121992,,,,,,
687,2021-07-01,122027,,,,,,
688,2021-07-01,122100,,,,,,
689,2021-07-01,122117,,,,,,
690,2021-07-01,122123,,,,,,
691,2021-07-01,122126,,,,,,
692,2021-07-01,122192,,,,,,
693,2021-07-01,122215,,,,,,
694,2021-07-01,122382,,,,,,
695,2021-07-01,122499,,,,,,
696,2021-07-01,122612,,,,,,
697,2021-07-01,122675,,,,,,
698,2021-07-01,122698,,,,,,
699,2021-07-01,122713,,,,,,
700,2021-07-01,122822,,,,,,
701,2021-07-01,122968,,,,,,
702,2021-07-01,122985,,,,,,
703,2021-07-01,123110,,,,,,
704,2021-07-01,123128,,,,,,
705,2021-07-01,123151,,,,,,
706,2021-07-01,123204,,,,,,
707,2021-07-01,123242,,,,,,
708,2021-07-01,123349,,,,,,
709,2021-07-01,123396,,,,,,
710,2021-07-01,123489,,,,,,
711,2021-07-01,123594,,,,,,
712,2021-07-01,123623,,,,,,
713,2021-07-01,123650,,,,,,
714,2021-07-01,124003,,,,,,
715,2021-07-01,124017,,,,,,
716,2021-07-01,124374,,,,,,
717,2021-07-01,124475,,,,,,
718,2021-07-01,124503,,,,,,
719,2021-07-01,124565,,,,,,
720,2021-07-01,124576,,,,,,
721,2021-07-01,124652,,,,,,
722,2021-07-01,124788,,,,,,
723,2021-07-01,124875,,,,,,
724,2021-07-01,124891,,,,,,
725,2021-07-01,125025,,,,,,
726,2021-07-01,125050,,,,,,
727,2021-07-01,125066,,,,,,
728,2021-07-01,125099,,,,,,
729,2021-07-01,125382,,,,,,
730,2021-07-01,125394,,,,,,
731,2021-07-01,125439,,,,,,
732,2021-07-01,125469,,,,,,
733,2021-07-01,125572,,,,,,
734,2021-07-01,125605,,,,,,
735,2021-07-01,125647,,,,,,
736,2021-07-01,125675,,,,,,
737,2021-07-01,125709,,,,,,
738,2021-07-01,125735,,,,,,
739,2021-07-01,125739,,,,,,
740,2021-07-01,125823,,,,,,
741,2021-07-01,125864,,,,,,
742,2021-07-01,125888,,,,,,
743,2021-07-01,125893,,,,,,
744,2021-07-01,126039,,,,,,
745,2021-07-01,126381,,,,,,
746,2021-07-01,126486,,,,,,
747,2021-07-01,126543,,,,,,
748,2021-07-01,126585,,,,,,
749,2021-07-01,126605,,,,,,
750,2021-07-01,126614,,,,,,
751,2021-07-01,126718,,,,,,
752,2021-07-01,126760,,,,,,
753,2021-07-01,126799,,,,,,
754,2021-07-01,127014,,,,,,
755,2021-07-01,127079,,,,,,
756,2021-07-01,127086,,,,,,
757,2021-07-01,127200,,,,,,
758,2021-07-01,127279,,,,,,
759,2021-07-01,127290,,,,,,
760,2021-07-01,127300,,,,,,
761,2021-07-01,127625,,,,,,
762,2021-07-01,127729,,,,,,
763,2021-07-01,127867,,,,,,
764,2021-07-01,127933,,,,,,
765,2021-07-01,128149,,,,,,
766,2021-07-01,128179,,,,,,
767,2021-07-01,128189,,,,,,
768,2021-07-01,128217,,,,,,
769,2021-07-01,128389,,,,,,
770,2021-07-01,128496,,,,,,
771,2021-07-01,128586,,,,,,
772,2021-07-01,128771,,,,,,
773,2021-07-01,128969,,,,,,
774,2021-07-01,129251,,,,,,
